"id","ncbi_id","name","name_class","node_rank","parent_ncbi_id","edited_name","left_value","right_value"
1189408137,1189408137,"Tautoga onitis","scientific name","species","202601","Tautoga onitis",0,0
1189408135,1189408135,"Tautoga onitis","scientific name","species","202601","Tautoga onitis",0,0
1189408133,1189408133,"Tautoga onitis","scientific name","species","202601","Tautoga onitis",0,0
1189408131,1189408131,"Tautoga onitis","scientific name","species","202601","Tautoga onitis",0,0
1189408129,1189408129,"Tautoga onitis","scientific name","species","202601","Tautoga onitis",0,0
1189408127,1189408127,"Tautoga onitis","scientific name","species","202601","Tautoga onitis",0,0
1189408125,1189408125,"Tautoga onitis","scientific name","species","202601","Tautoga onitis",0,0
1189408123,1189408123,"Tautoga onitis","scientific name","species","202601","Tautoga onitis",0,0
1189408121,1189408121,"Stethojulis bandanensis","scientific name","species","241347","Stethojulis bandanensis",0,0
1189408119,1189408119,"Stethojulis bandanensis","scientific name","species","241347","Stethojulis bandanensis",0,0
1189408117,1189408117,"Stethojulis strigiventer","scientific name","species","241347","Stethojulis strigiventer",0,0
1189408115,1189408115,"Stethojulis terina","scientific name","species","241347","Stethojulis terina",0,0
1189408113,1189408113,"Thalassoma cupido","scientific name","species","76337","Thalassoma cupido",0,0
1189408111,1189408111,"Thalassoma cupido","scientific name","species","76337","Thalassoma cupido",0,0
1189408109,1189408109,"Thalassoma amblycephalum","scientific name","species","76337","Thalassoma amblycephalum",0,0
1189408107,1189408107,"Iniistius melanopus","scientific name","species","315409","Iniistius melanopus",0,0
1189408105,1189408105,"Iniistius geisha","scientific name","species","315409","Iniistius geisha",0,0
1189408103,1189408103,"Halichoeres orientalis","scientific name","species","51788","Halichoeres orientalis",0,0
1189408101,1189408101,"Bodianus perditio","scientific name","species","241267","Bodianus perditio",0,0
1189408099,1189408099,"Cirrhilabrus rubrimarginatus","scientific name","species","241276","Cirrhilabrus rubrimarginatus",0,0
1189408097,1189408097,"Decodon pacificus","scientific name","species","210583","Decodon pacificus",0,0
1189408095,1189408095,"Bodianus dictynna","scientific name","species","241267","Bodianus dictynna",0,0
1189408093,1189408093,"Bodianus bimaculatus","scientific name","species","241267","Bodianus bimaculatus",0,0
1189408091,1189408091,"Cirrhilabrus lunatus","scientific name","species","241276","Cirrhilabrus lunatus",0,0
1189408089,1189408089,"Paracheilinus carpenteri","scientific name","species","587060","Paracheilinus carpenteri",0,0
1189408087,1189408087,"Halichoeres biocellatus","scientific name","species","51788","Halichoeres biocellatus",0,0
1189408085,1189408085,"Ctenolabrus rupestris","scientific name","species","171734","Ctenolabrus rupestris",0,0
1189408082,1189408082,"Stethojulis terina","scientific name","species","241347","Stethojulis terina",0,0
1189408080,1189408080,"Stethojulis terina","scientific name","species","241347","Stethojulis terina",0,0
1189408078,1189408078,"Stethojulis terina","scientific name","species","241347","Stethojulis terina",0,0
1189408076,1189408076,"Centrolabrus exoletus","scientific name","species","171730","Centrolabrus exoletus",0,0
1189408074,1189408074,"Ctenolabrus rupestris","scientific name","species","171734","Ctenolabrus rupestris",0,0
1189408072,1189408072,"Labrus mixtus","scientific name","species","30799","Labrus mixtus",0,0
1189408070,1189408070,"Labrus bergylta","scientific name","species","30799","Labrus bergylta",0,0
1189408068,1189408068,"Sparisoma cretense","scientific name","species","51764","Sparisoma cretense",0,0
1189408066,1189408066,"Thalassoma pavo","scientific name","species","76337","Thalassoma pavo",0,0
1189408064,1189408064,"Thalassoma lunare","scientific name","species","76337","Thalassoma lunare",0,0
1189408062,1189408062,"Labrus bergylta","scientific name","species","30799","Labrus bergylta",0,0
1189408060,1189408060,"Xyrichtys novacula","scientific name","species","13763","Xyrichtys novacula",0,0
1189408058,1189408058,"Calotomus japonicus","scientific name","species","188111","Calotomus japonicus",0,0
1189408056,1189408056,"Pseudolabrus sieboldi","scientific name","species","83879","Pseudolabrus sieboldi",0,0
1189408054,1189408054,"Scarus schlegeli","scientific name","species","59660","Scarus schlegeli",0,0
1189408052,1189408052,"Thalassoma lunare","scientific name","species","76337","Thalassoma lunare",0,0
1189408050,1189408050,"Notolabrus celidotus","scientific name","species","98381","Notolabrus celidotus",0,0
1189408048,1189408048,"Notolabrus celidotus","scientific name","species","98381","Notolabrus celidotus",0,0
1189408046,1189408046,"Thalassoma lunare","scientific name","species","76337","Thalassoma lunare",0,0
1189408044,1189408044,"Pseudolabrus sieboldi","scientific name","species","83879","Pseudolabrus sieboldi",0,0
1189408042,1189408042,"Pseudolabrus sieboldi","scientific name","species","83879","Pseudolabrus sieboldi",0,0
1189408039,1189408039,"Pteragogus aurigarius","scientific name","species","202595","Pteragogus aurigarius",0,0
1003310422,1003310422,"Semicossyphus reticulatus","scientific name","species","241345","Semicossyphus reticulatus",0,0
1134379870,1134379870,"Halichoeres tenuispinis","scientific name","species","51788","Halichoeres tenuispinis",0,0
1129799530,1129799530,"Stethojulis terina","scientific name","species","241347","Stethojulis terina",0,0
1129799473,1129799473,"Stethojulis terina","scientific name","species","241347","Stethojulis terina",0,0
213138602,213138602,"Stethojulis terina","scientific name","species","241347","Stethojulis terina",0,0
170292915,170292915,"Semicossyphus reticulatus","scientific name","species","241345","Semicossyphus reticulatus",0,0
166155723,166155723,"Choerodon schoenleinii","scientific name","species","91744","Choerodon schoenleinii",0,0
154818352,154818352,"Bodianus masudai","scientific name","species","241267","Bodianus masudai",0,0
220961572,220961572,"Thalassoma lunare","scientific name","species","76337","Thalassoma lunare",0,0
1043392570,1043392570,"Ammolabrus dicrus","scientific name","species","2608470","Ammolabrus dicrus",0,0
1018242482,1018242482,"Bodianus izuensis","scientific name","species","241267","Bodianus izuensis",0,0
1018242480,1018242480,"Cheilinus oxycephalus","scientific name","species","202584","Cheilinus oxycephalus",0,0
1018242478,1018242478,"Leptojulis lambdastigma","scientific name","species","241315","Leptojulis lambdastigma",0,0
1018242476,1018242476,"Scarus obishime","scientific name","species","59660","Scarus obishime",0,0
1018242474,1018242474,"Coris aygula","scientific name","species","126328","Coris aygula",0,0
1018242472,1018242472,"Halichoeres nigrescens","scientific name","species","51788","Halichoeres nigrescens",0,0
1018242469,1018242469,"Pseudocoris aurantiofasciata","scientific name","species","241336","Pseudocoris aurantiofasciata",0,0
1018242467,1018242467,"Cheilinus fasciatus","scientific name","species","202584","Cheilinus fasciatus",0,0
985566040,985566040,"Thalassoma duperrey","scientific name","species","76337","Thalassoma duperrey",0,0
985566037,985566037,"Xiphocheilus typus","scientific name","species","241352","Xiphocheilus typus",0,0
985566035,985566035,"Halichoeres chloropterus","scientific name","species","51788","Halichoeres chloropterus",0,0
985565267,985565267,"Bodianus mesothorax","scientific name","species","241267","Bodianus mesothorax",0,0
985565265,985565265,"Choerodon anchorago","scientific name","species","91744","Choerodon anchorago",0,0
985565263,985565263,"Scarus perrico","scientific name","species","59660","Scarus perrico",0,0
985563752,985563752,"Scarus perrico","scientific name","species","59660","Scarus perrico",0,0
985563750,985563750,"Scarus ghobban","scientific name","species","59660","Scarus ghobban",0,0
985563748,985563748,"Bodianus diplotaenia","scientific name","species","241267","Bodianus diplotaenia",0,0
985563746,985563746,"Pseudolabrus eoethinus","scientific name","species","83879","Pseudolabrus eoethinus",0,0
985563744,985563744,"Thalassoma cupido","scientific name","species","76337","Thalassoma cupido",0,0
985563742,985563742,"Thalassoma cupido","scientific name","species","76337","Thalassoma cupido",0,0
985563740,985563740,"Stethojulis terina","scientific name","species","241347","Stethojulis terina",0,0
985563738,985563738,"Stethojulis terina","scientific name","species","241347","Stethojulis terina",0,0
985563736,985563736,"Pseudolabrus sieboldi","scientific name","species","83879","Pseudolabrus sieboldi",0,0
985563734,985563734,"Pseudolabrus sieboldi","scientific name","species","83879","Pseudolabrus sieboldi",0,0
985563732,985563732,"Pseudolabrus fuentesi","scientific name","species","83879","Pseudolabrus fuentesi",0,0
985563730,985563730,"Coris debueni","scientific name","species","126328","Coris debueni",0,0
985563728,985563728,"Choerodon schoenleinii","scientific name","species","91744","Choerodon schoenleinii",0,0
985563726,985563726,"Cheilinus undulatus","scientific name","species","202584","Cheilinus undulatus",0,0
985563724,985563724,"Cheilinus undulatus","scientific name","species","202584","Cheilinus undulatus",0,0
985563405,985563405,"Cheilinus undulatus","scientific name","species","202584","Cheilinus undulatus",0,0
985563403,985563403,"Cheilinus undulatus","scientific name","species","202584","Cheilinus undulatus",0,0
985563401,985563401,"Cheilinus undulatus","scientific name","species","202584","Cheilinus undulatus",0,0
985563399,985563399,"Cheilinus undulatus","scientific name","species","202584","Cheilinus undulatus",0,0
953244822,953244822,"Scarus forsteni","scientific name","species","59660","Scarus forsteni",0,0
943496770,943496770,"Calotomus japonicus","scientific name","species","188111","Calotomus japonicus",0,0
906357764,906357764,"Parajulis poecilepterus","scientific name","species","356779","Parajulis poecilepterus",0,0
906357762,906357762,"Halichoeres tenuispinis","scientific name","species","51788","Halichoeres tenuispinis",0,0
906357760,906357760,"Pseudolabrus sieboldi","scientific name","species","83879","Pseudolabrus sieboldi",0,0
906357758,906357758,"Pseudolabrus sieboldi","scientific name","species","83879","Pseudolabrus sieboldi",0,0
906357756,906357756,"Choerodon oligacanthus","scientific name","species","91744","Choerodon oligacanthus",0,0
906357754,906357754,"Halichoeres nigrescens","scientific name","species","51788","Halichoeres nigrescens",0,0
906357752,906357752,"Halichoeres nigrescens","scientific name","species","51788","Halichoeres nigrescens",0,0
906357749,906357749,"Pseudolabrus eoethinus","scientific name","species","83879","Pseudolabrus eoethinus",0,0
906357747,906357747,"Iniistius trivittatus","scientific name","species","315409","Iniistius trivittatus",0,0
906357745,906357745,"Pteragogus aurigarius","scientific name","species","202595","Pteragogus aurigarius",0,0
906357743,906357743,"Stethojulis terina","scientific name","species","241347","Stethojulis terina",0,0
906357723,906357723,"Halichoeres tenuispinis","scientific name","species","51788","Halichoeres tenuispinis",0,0
906357720,906357720,"Pseudolabrus eoethinus","scientific name","species","83879","Pseudolabrus eoethinus",0,0
1189408122,1189408122,"Pteragogus aurigarius","scientific name","species","202595","Pteragogus aurigarius",0,0
1189408119,1189408119,"Halichoeres tenuispinis","scientific name","species","51788","Halichoeres tenuispinis",0,0
1189408116,1189408116,"Choerodon robustus","scientific name","species","91744","Choerodon robustus",0,0
1189408113,1189408113,"Hologymnosus doliatus","scientific name","species","241304","Hologymnosus doliatus",0,0
1189408110,1189408110,"Hologymnosus annulatus","scientific name","species","241304","Hologymnosus annulatus",0,0
1189408107,1189408107,"Iniistius celebicus","scientific name","species","315409","Iniistius celebicus",0,0
1189408104,1189408104,"Anampses melanurus","scientific name","species","241262","Anampses melanurus",0,0
1189408101,1189408101,"Coris gaimard","scientific name","species","126328","Coris gaimard",0,0
1189408098,1189408098,"Coris dorsomacula","scientific name","species","126328","Coris dorsomacula",0,0
1189408095,1189408095,"Scarus ovifrons","scientific name","species","59660","Scarus ovifrons",0,0
1189408092,1189408092,"Hemigymnus melapterus","scientific name","species","241302","Hemigymnus melapterus",0,0
1189408089,1189408089,"Novaculops woodi","scientific name","species","1517489","Novaculops woodi",0,0
1189408086,1189408086,"Hologymnosus doliatus","scientific name","species","241304","Hologymnosus doliatus",0,0
1189408082,1189408082,"Pseudolabrus eoethinus","scientific name","species","83879","Pseudolabrus eoethinus",0,0
1189408079,1189408079,"Halichoeres melanochir","scientific name","species","51788","Halichoeres melanochir",0,0
1189408076,1189408076,"Scarus forsteni","scientific name","species","59660","Scarus forsteni",0,0
1189408073,1189408073,"Choerodon azurio","scientific name","species","91744","Choerodon azurio",0,0
1189408070,1189408070,"Cirrhilabrus temminckii","scientific name","species","241276","Cirrhilabrus temminckii",0,0
